Time,ID,AccX,AccY,AccZ,Behaviour
15:09:50,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:50,F4,0.0217285,-0.283691,-0.987793,Rest
15:09:50,F4,0.117676,-0.247559,-0.963623,Rest
15:09:50,F4,0.153564,-0.259766,-0.975586,Rest
15:09:50,F4,0.129639,-0.247559,-0.927734,Rest
15:09:50,F4,0.117676,-0.247559,-0.939697,Rest
15:09:50,F4,0.09375,-0.223633,-0.963623,Rest
15:09:50,F4,0.09375,-0.223633,-0.963623,Rest
15:09:50,F4,0.105713,-0.235596,-0.963623,Rest
15:09:50,F4,0.09375,-0.247559,-0.95166,Rest
15:09:50,F4,0.105713,-0.247559,-0.939697,Rest
15:09:50,F4,0.105713,-0.235596,-0.95166,Rest
15:09:50,F4,0.105713,-0.235596,-0.975586,Rest
15:09:50,F4,0.09375,-0.247559,-0.975586,Rest
15:09:50,F4,0.09375,-0.235596,-0.939697,Rest
15:09:50,F4,0.09375,-0.295654,-0.95166,Rest
15:09:50,F4,0.09375,-0.295654,-0.95166,Rest
15:09:50,F4,0.0695801,-0.307617,-0.963623,Rest
15:09:50,F4,0.0695801,-0.307617,-0.927734,Rest
15:09:50,F4,0.0576172,-0.307617,-0.939697,Rest
15:09:50,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:50,F4,0.0217285,-0.271729,-0.975586,Rest
15:09:50,F4,0.0576172,-0.271729,-0.963623,Rest
15:09:50,F4,0.0336914,-0.283691,-0.963623,Rest
15:09:50,F4,0.0217285,-0.259766,-0.95166,Rest
15:09:50,F4,0.0217285,-0.283691,-0.963623,Rest
15:09:50,F4,0.0576172,-0.295654,-0.975586,Rest
15:09:50,F4,0.081543,-0.271729,-0.963623,Rest
15:09:50,F4,0.081543,-0.283691,-0.95166,Rest
15:09:50,F4,0.0336914,-0.283691,-0.903564,Rest
15:09:50,F4,0.0336914,-0.283691,-0.939697,Rest
15:09:50,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:50,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:50,F4,0.0576172,-0.307617,-0.95166,Rest
15:09:50,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:50,F4,0.0336914,-0.307617,-0.95166,Rest
15:09:50,F4,0.0576172,-0.271729,-0.927734,Rest
15:09:50,F4,0.0576172,-0.283691,-0.95166,Rest
15:09:50,F4,0.0336914,-0.283691,-0.963623,Rest
15:09:50,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:50,F4,0.0217285,-0.283691,-0.987793,Rest
15:09:51,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:51,F4,0.0336914,-0.295654,-0.975586,Rest
15:09:51,F4,0.0456543,-0.271729,-0.95166,Rest
15:09:51,F4,0.0695801,-0.271729,-0.963623,Rest
15:09:51,F4,0.0695801,-0.259766,-0.95166,Rest
15:09:51,F4,0.0456543,-0.295654,-0.927734,Rest
15:09:51,F4,0.081543,-0.271729,-0.903564,Rest
15:09:51,F4,0.081543,-0.235596,-0.939697,Rest
15:09:51,F4,0.0576172,-0.259766,-0.915771,Rest
15:09:51,F4,0.0695801,-0.259766,-0.927734,Rest
15:09:51,F4,0.0695801,-0.283691,-0.915771,Rest
15:09:51,F4,0.09375,-0.295654,-0.915771,Rest
15:09:51,F4,0.0576172,-0.259766,-0.927734,Rest
15:09:51,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:51,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:51,F4,0.0217285,-0.295654,-0.95166,Rest
15:09:51,F4,0.0217285,-0.295654,-0.939697,Rest
15:09:51,F4,0.0456543,-0.307617,-0.939697,Rest
15:09:51,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:51,F4,0.0217285,-0.271729,-0.975586,Rest
15:09:51,F4,0.00976562,-0.271729,-0.927734,Rest
15:09:51,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:51,F4,0.0576172,-0.283691,-0.963623,Rest
15:09:51,F4,0.0217285,-0.283691,-0.903564,Rest
15:09:51,F4,0.00976562,-0.295654,-0.927734,Rest
15:09:51,F4,0.0217285,-0.307617,-0.95166,Rest
15:09:51,F4,0.0336914,-0.283691,-0.963623,Rest
15:09:51,F4,0.0456543,-0.235596,-0.939697,Rest
15:09:51,F4,0.0336914,-0.259766,-0.939697,Rest
15:09:51,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:51,F4,0.0217285,-0.271729,-0.95166,Rest
15:09:51,F4,0.0217285,-0.259766,-0.963623,Rest
15:09:51,F4,0.0217285,-0.283691,-0.963623,Rest
15:09:51,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:51,F4,0.0336914,-0.283691,-0.975586,Rest
15:09:51,F4,0.0336914,-0.31958,-0.987793,Rest
15:09:51,F4,0.0336914,-0.31958,-0.939697,Rest
15:09:51,F4,0.0695801,-0.31958,-0.927734,Rest
15:09:51,F4,0.0576172,-0.259766,-0.939697,Rest
15:09:51,F4,0.0456543,-0.283691,-0.939697,Rest
15:09:51,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:51,F4,0.0336914,-0.295654,-0.975586,Rest
15:09:51,F4,0.0456543,-0.271729,-0.95166,Rest
15:09:51,F4,0.0695801,-0.271729,-0.963623,Rest
15:09:51,F4,0.0695801,-0.259766,-0.95166,Rest
15:09:51,F4,0.0456543,-0.295654,-0.927734,Rest
15:09:51,F4,0.081543,-0.271729,-0.903564,Rest
15:09:51,F4,0.081543,-0.235596,-0.939697,Rest
15:09:51,F4,0.0576172,-0.259766,-0.915771,Rest
15:09:51,F4,0.0695801,-0.259766,-0.927734,Rest
15:09:51,F4,0.0695801,-0.283691,-0.915771,Rest
15:09:51,F4,0.09375,-0.295654,-0.915771,Rest
15:09:51,F4,0.0576172,-0.259766,-0.927734,Rest
15:09:51,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:51,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:51,F4,0.0217285,-0.295654,-0.95166,Rest
15:09:51,F4,0.0217285,-0.295654,-0.939697,Rest
15:09:51,F4,0.0456543,-0.307617,-0.939697,Rest
15:09:51,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:51,F4,0.0217285,-0.271729,-0.975586,Rest
15:09:51,F4,0.00976562,-0.271729,-0.927734,Rest
15:09:51,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:51,F4,0.0576172,-0.283691,-0.963623,Rest
15:09:51,F4,0.0217285,-0.283691,-0.903564,Rest
15:09:51,F4,0.00976562,-0.295654,-0.927734,Rest
15:09:51,F4,0.0217285,-0.307617,-0.95166,Rest
15:09:51,F4,0.0336914,-0.283691,-0.963623,Rest
15:09:51,F4,0.0456543,-0.235596,-0.939697,Rest
15:09:51,F4,0.0336914,-0.259766,-0.939697,Rest
15:09:51,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:51,F4,0.0217285,-0.271729,-0.95166,Rest
15:09:51,F4,0.0217285,-0.259766,-0.963623,Rest
15:09:51,F4,0.0217285,-0.283691,-0.963623,Rest
15:09:51,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:51,F4,0.0336914,-0.283691,-0.975586,Rest
15:09:51,F4,0.0336914,-0.31958,-0.987793,Rest
15:09:51,F4,0.0336914,-0.31958,-0.939697,Rest
15:09:51,F4,0.0695801,-0.31958,-0.927734,Rest
15:09:51,F4,0.0576172,-0.259766,-0.939697,Rest
15:09:51,F4,0.0456543,-0.283691,-0.939697,Rest
15:09:52,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:52,F4,0.0576172,-0.259766,-0.939697,Rest
15:09:52,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:52,F4,0.0695801,-0.283691,-0.927734,Rest
15:09:52,F4,0.0695801,-0.295654,-0.95166,Rest
15:09:52,F4,0.0576172,-0.259766,-0.939697,Rest
15:09:52,F4,0.0336914,-0.259766,-0.939697,Rest
15:09:52,F4,0.0576172,-0.247559,-0.927734,Rest
15:09:52,F4,0.0456543,-0.247559,-0.95166,Rest
15:09:52,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:52,F4,0.0456543,-0.271729,-0.927734,Rest
15:09:52,F4,0.0576172,-0.271729,-0.975586,Rest
15:09:52,F4,0.0336914,-0.271729,-0.963623,Rest
15:09:52,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:52,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:52,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:52,F4,0.0576172,-0.271729,-0.963623,Rest
15:09:52,F4,0.0456543,-0.259766,-0.963623,Rest
15:09:52,F4,0.0456543,-0.247559,-0.999756,Rest
15:09:52,F4,0.0336914,-0.247559,-0.963623,Rest
15:09:52,F4,0.081543,-0.235596,-0.927734,Rest
15:09:52,F4,0.0456543,-0.247559,-0.915771,Rest
15:09:52,F4,0.081543,-0.259766,-0.975586,Rest
15:09:52,F4,0.0456543,-0.271729,-0.975586,Rest
15:09:52,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:52,F4,0.0695801,-0.271729,-0.975586,Rest
15:09:52,F4,0.0695801,-0.259766,-0.939697,Rest
15:09:52,F4,0.0456543,-0.283691,-0.915771,Rest
15:09:52,F4,0.0456543,-0.271729,-0.939697,Rest
15:09:52,F4,0.0456543,-0.271729,-0.939697,Rest
15:09:52,F4,0.0695801,-0.235596,-0.927734,Rest
15:09:52,F4,0.081543,-0.283691,-0.915771,Rest
15:09:52,F4,0.0576172,-0.31958,-0.927734,Rest
15:09:52,F4,0.0456543,-0.31958,-0.915771,Rest
15:09:52,F4,0.081543,-0.259766,-0.915771,Rest
15:09:52,F4,0.0576172,-0.235596,-0.927734,Rest
15:09:52,F4,0.0217285,-0.271729,-0.95166,Rest
15:09:52,F4,0.0576172,-0.259766,-0.963623,Rest
15:09:52,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:52,F4,0.0695801,-0.271729,-0.927734,Rest
15:09:52,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:52,F4,0.0576172,-0.259766,-0.939697,Rest
15:09:52,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:52,F4,0.0695801,-0.283691,-0.927734,Rest
15:09:52,F4,0.0695801,-0.295654,-0.95166,Rest
15:09:52,F4,0.0576172,-0.259766,-0.939697,Rest
15:09:52,F4,0.0336914,-0.259766,-0.939697,Rest
15:09:52,F4,0.0576172,-0.247559,-0.927734,Rest
15:09:52,F4,0.0456543,-0.247559,-0.95166,Rest
15:09:52,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:52,F4,0.0456543,-0.271729,-0.927734,Rest
15:09:52,F4,0.0576172,-0.271729,-0.975586,Rest
15:09:52,F4,0.0336914,-0.271729,-0.963623,Rest
15:09:52,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:52,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:52,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:52,F4,0.0576172,-0.271729,-0.963623,Rest
15:09:52,F4,0.0456543,-0.259766,-0.963623,Rest
15:09:52,F4,0.0456543,-0.247559,-0.999756,Rest
15:09:52,F4,0.0336914,-0.247559,-0.963623,Rest
15:09:52,F4,0.081543,-0.235596,-0.927734,Rest
15:09:52,F4,0.0456543,-0.247559,-0.915771,Rest
15:09:52,F4,0.081543,-0.259766,-0.975586,Rest
15:09:52,F4,0.0456543,-0.271729,-0.975586,Rest
15:09:52,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:52,F4,0.0695801,-0.271729,-0.975586,Rest
15:09:52,F4,0.0695801,-0.259766,-0.939697,Rest
15:09:52,F4,0.0456543,-0.283691,-0.915771,Rest
15:09:52,F4,0.0456543,-0.271729,-0.939697,Rest
15:09:52,F4,0.0456543,-0.271729,-0.939697,Rest
15:09:52,F4,0.0695801,-0.235596,-0.927734,Rest
15:09:52,F4,0.081543,-0.283691,-0.915771,Rest
15:09:52,F4,0.0576172,-0.31958,-0.927734,Rest
15:09:52,F4,0.0456543,-0.31958,-0.915771,Rest
15:09:52,F4,0.081543,-0.259766,-0.915771,Rest
15:09:52,F4,0.0576172,-0.235596,-0.927734,Rest
15:09:52,F4,0.0217285,-0.271729,-0.95166,Rest
15:09:52,F4,0.0576172,-0.259766,-0.963623,Rest
15:09:52,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:52,F4,0.0695801,-0.271729,-0.927734,Rest
15:09:53,F4,0.0695801,-0.271729,-0.963623,Rest
15:09:53,F4,0.081543,-0.307617,-0.963623,Rest
15:09:53,F4,0.081543,-0.307617,-0.963623,Rest
15:09:53,F4,0.0456543,-0.283691,-0.95166,Rest
15:09:53,F4,0.0576172,-0.295654,-0.963623,Rest
15:09:53,F4,0.0456543,-0.307617,-0.963623,Rest
15:09:53,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:53,F4,0.0576172,-0.307617,-0.95166,Rest
15:09:53,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:53,F4,0.09375,-0.283691,-0.963623,Rest
15:09:53,F4,0.09375,-0.283691,-0.963623,Rest
15:09:53,F4,0.081543,-0.271729,-0.95166,Rest
15:09:53,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:53,F4,0.0456543,-0.295654,-0.963623,Rest
15:09:53,F4,0.081543,-0.283691,-0.95166,Rest
15:09:53,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:53,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:53,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:53,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:53,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:53,F4,0.0576172,-0.295654,-0.963623,Rest
15:09:53,F4,0.00976562,-0.283691,-0.939697,Rest
15:09:53,F4,0.0217285,-0.283691,-0.927734,Rest
15:09:53,F4,0.0695801,-0.271729,-0.95166,Rest
15:09:53,F4,0.0695801,-0.247559,-0.963623,Rest
15:09:53,F4,0.0695801,-0.235596,-0.963623,Rest
15:09:53,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:53,F4,0.09375,-0.283691,-0.927734,Rest
15:09:53,F4,0.105713,-0.283691,-0.927734,Rest
15:09:53,F4,0.0695801,-0.271729,-0.939697,Rest
15:09:53,F4,0.0456543,-0.283691,-0.963623,Rest
15:09:53,F4,0.0217285,-0.283691,-0.939697,Rest
15:09:53,F4,0.0336914,-0.295654,-0.95166,Rest
15:09:53,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:53,F4,0.0336914,-0.259766,-0.963623,Rest
15:09:53,F4,0.0456543,-0.283691,-0.939697,Rest
15:09:53,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:53,F4,0.0576172,-0.307617,-0.95166,Rest
15:09:53,F4,0.0456543,-0.283691,-0.95166,Rest
15:09:53,F4,0.0695801,-0.271729,-0.963623,Rest
15:09:53,F4,0.081543,-0.307617,-0.963623,Rest
15:09:53,F4,0.081543,-0.307617,-0.963623,Rest
15:09:53,F4,0.0456543,-0.283691,-0.95166,Rest
15:09:53,F4,0.0576172,-0.295654,-0.963623,Rest
15:09:53,F4,0.0456543,-0.307617,-0.963623,Rest
15:09:53,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:53,F4,0.0576172,-0.307617,-0.95166,Rest
15:09:53,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:53,F4,0.09375,-0.283691,-0.963623,Rest
15:09:53,F4,0.09375,-0.283691,-0.963623,Rest
15:09:53,F4,0.081543,-0.271729,-0.95166,Rest
15:09:53,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:53,F4,0.0456543,-0.295654,-0.963623,Rest
15:09:53,F4,0.081543,-0.283691,-0.95166,Rest
15:09:53,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:53,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:53,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:53,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:53,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:53,F4,0.0576172,-0.295654,-0.963623,Rest
15:09:53,F4,0.00976562,-0.283691,-0.939697,Rest
15:09:53,F4,0.0217285,-0.283691,-0.927734,Rest
15:09:53,F4,0.0695801,-0.271729,-0.95166,Rest
15:09:53,F4,0.0695801,-0.247559,-0.963623,Rest
15:09:53,F4,0.0695801,-0.235596,-0.963623,Rest
15:09:53,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:53,F4,0.09375,-0.283691,-0.927734,Rest
15:09:53,F4,0.105713,-0.283691,-0.927734,Rest
15:09:53,F4,0.0695801,-0.271729,-0.939697,Rest
15:09:53,F4,0.0456543,-0.283691,-0.963623,Rest
15:09:53,F4,0.0217285,-0.283691,-0.939697,Rest
15:09:53,F4,0.0336914,-0.295654,-0.95166,Rest
15:09:53,F4,0.0336914,-0.271729,-0.939697,Rest
15:09:53,F4,0.0336914,-0.259766,-0.963623,Rest
15:09:53,F4,0.0456543,-0.283691,-0.939697,Rest
15:09:53,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:53,F4,0.0576172,-0.307617,-0.95166,Rest
15:09:53,F4,0.0456543,-0.283691,-0.95166,Rest
15:09:54,F4,0.0456543,-0.283691,-0.975586,Rest
15:09:54,F4,0.081543,-0.247559,-0.963623,Rest
15:09:54,F4,0.081543,-0.247559,-0.939697,Rest
15:09:54,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:54,F4,0.09375,-0.295654,-0.927734,Rest
15:09:54,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.295654,-0.927734,Rest
15:09:54,F4,0.00976562,-0.295654,-0.95166,Rest
15:09:54,F4,0.0217285,-0.283691,-0.939697,Rest
15:09:54,F4,0.0695801,-0.295654,-0.927734,Rest
15:09:54,F4,0.0456543,-0.283691,-0.939697,Rest
15:09:54,F4,0.081543,-0.307617,-0.927734,Rest
15:09:54,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.271729,-0.95166,Rest
15:09:54,F4,0.0695801,-0.295654,-0.95166,Rest
15:09:54,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:54,F4,0.0576172,-0.283691,-0.95166,Rest
15:09:54,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:54,F4,0.00976562,-0.259766,-0.963623,Rest
15:09:54,F4,0.0456543,-0.247559,-0.95166,Rest
15:09:54,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.271729,-0.95166,Rest
15:09:54,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:54,F4,0.0576172,-0.271729,-0.95166,Rest
15:09:54,F4,0.081543,-0.271729,-0.939697,Rest
15:09:54,F4,0.081543,-0.271729,-0.939697,Rest
15:09:54,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:54,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:54,F4,0.0695801,-0.271729,-0.963623,Rest
15:09:54,F4,0.0695801,-0.271729,-0.95166,Rest
15:09:54,F4,0.0336914,-0.259766,-0.95166,Rest
15:09:54,F4,0.0456543,-0.259766,-0.963623,Rest
15:09:54,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:54,F4,0.0695801,-0.259766,-0.939697,Rest
15:09:54,F4,0.0695801,-0.259766,-0.95166,Rest
15:09:54,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:54,F4,0.0576172,-0.283691,-0.927734,Rest
15:09:54,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.31958,-0.963623,Rest
15:09:54,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.283691,-0.975586,Rest
15:09:54,F4,0.081543,-0.247559,-0.963623,Rest
15:09:54,F4,0.081543,-0.247559,-0.939697,Rest
15:09:54,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:54,F4,0.09375,-0.295654,-0.927734,Rest
15:09:54,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.295654,-0.927734,Rest
15:09:54,F4,0.00976562,-0.295654,-0.95166,Rest
15:09:54,F4,0.0217285,-0.283691,-0.939697,Rest
15:09:54,F4,0.0695801,-0.295654,-0.927734,Rest
15:09:54,F4,0.0456543,-0.283691,-0.939697,Rest
15:09:54,F4,0.081543,-0.307617,-0.927734,Rest
15:09:54,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.271729,-0.95166,Rest
15:09:54,F4,0.0695801,-0.295654,-0.95166,Rest
15:09:54,F4,0.0576172,-0.295654,-0.95166,Rest
15:09:54,F4,0.0576172,-0.283691,-0.95166,Rest
15:09:54,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:54,F4,0.00976562,-0.259766,-0.963623,Rest
15:09:54,F4,0.0456543,-0.247559,-0.95166,Rest
15:09:54,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.271729,-0.95166,Rest
15:09:54,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:54,F4,0.0576172,-0.271729,-0.95166,Rest
15:09:54,F4,0.081543,-0.271729,-0.939697,Rest
15:09:54,F4,0.081543,-0.271729,-0.939697,Rest
15:09:54,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:54,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:54,F4,0.0695801,-0.271729,-0.963623,Rest
15:09:54,F4,0.0695801,-0.271729,-0.95166,Rest
15:09:54,F4,0.0336914,-0.259766,-0.95166,Rest
15:09:54,F4,0.0456543,-0.259766,-0.963623,Rest
15:09:54,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:54,F4,0.0695801,-0.259766,-0.939697,Rest
15:09:54,F4,0.0695801,-0.259766,-0.95166,Rest
15:09:54,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:54,F4,0.0576172,-0.283691,-0.927734,Rest
15:09:54,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:54,F4,0.0456543,-0.31958,-0.963623,Rest
15:09:54,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:55,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:55,F4,0.081543,-0.307617,-0.927734,Rest
15:09:55,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:55,F4,0.0456543,-0.307617,-0.939697,Rest
15:09:55,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:55,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:55,F4,0.0695801,-0.283691,-0.95166,Rest
15:09:55,F4,0.0576172,-0.283691,-0.963623,Rest
15:09:55,F4,0.0576172,-0.271729,-0.939697,Rest
15:09:55,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:55,F4,-0.00195312,-0.295654,-0.963623,Rest
15:09:55,F4,0.0576172,-0.283691,-0.963623,Rest
15:09:55,F4,0.0695801,-0.295654,-0.939697,Rest
15:09:55,F4,0.0456543,-0.271729,-0.939697,Rest
15:09:55,F4,0.0336914,-0.271729,-0.95166,Rest
15:09:55,F4,0.0336914,-0.283691,-0.963623,Rest
15:09:55,F4,0.00976562,-0.259766,-0.95166,Rest
15:09:55,F4,0.0336914,-0.259766,-0.939697,Rest
15:09:55,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:55,F4,0.081543,-0.283691,-0.975586,Rest
15:09:55,F4,0.0695801,-0.271729,-0.95166,Rest
15:09:55,F4,0.0456543,-0.283691,-0.95166,Rest
15:09:55,F4,0.0336914,-0.307617,-0.915771,Rest
15:09:55,F4,0.0217285,-0.331543,-0.903564,Rest
15:09:55,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:55,F4,0.0456543,-0.283691,-0.963623,Rest
15:09:55,F4,0.0695801,-0.271729,-0.927734,Rest
15:09:55,F4,0.0576172,-0.283691,-0.95166,Rest
15:09:55,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:55,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:55,F4,0.0456543,-0.331543,-0.927734,Rest
15:09:55,F4,0.0576172,-0.331543,-0.963623,Rest
15:09:55,F4,0.0456543,-0.307617,-0.987793,Rest
15:09:55,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:55,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:55,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:55,F4,0.0695801,-0.271729,-0.927734,Rest
15:09:55,F4,0.0456543,-0.271729,-0.927734,Rest
15:09:55,F4,0.0695801,-0.295654,-0.95166,Rest
15:09:55,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:55,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:55,F4,0.081543,-0.307617,-0.927734,Rest
15:09:55,F4,0.0456543,-0.295654,-0.939697,Rest
15:09:55,F4,0.0456543,-0.307617,-0.939697,Rest
15:09:55,F4,0.0336914,-0.283691,-0.95166,Rest
15:09:55,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:55,F4,0.0695801,-0.283691,-0.95166,Rest
15:09:55,F4,0.0576172,-0.283691,-0.963623,Rest
15:09:55,F4,0.0576172,-0.271729,-0.939697,Rest
15:09:55,F4,0.0576172,-0.295654,-0.939697,Rest
15:09:55,F4,-0.00195312,-0.295654,-0.963623,Rest
15:09:55,F4,0.0576172,-0.283691,-0.963623,Rest
15:09:55,F4,0.0695801,-0.295654,-0.939697,Rest
15:09:55,F4,0.0456543,-0.271729,-0.939697,Rest
15:09:55,F4,0.0336914,-0.271729,-0.95166,Rest
15:09:55,F4,0.0336914,-0.283691,-0.963623,Rest
15:09:55,F4,0.00976562,-0.259766,-0.95166,Rest
15:09:55,F4,0.0336914,-0.259766,-0.939697,Rest
15:09:55,F4,0.0456543,-0.259766,-0.95166,Rest
15:09:55,F4,0.081543,-0.283691,-0.975586,Rest
15:09:55,F4,0.0695801,-0.271729,-0.95166,Rest
15:09:55,F4,0.0456543,-0.283691,-0.95166,Rest
15:09:55,F4,0.0336914,-0.307617,-0.915771,Rest
15:09:55,F4,0.0217285,-0.331543,-0.903564,Rest
15:09:55,F4,0.0576172,-0.295654,-0.927734,Rest
15:09:55,F4,0.0456543,-0.283691,-0.963623,Rest
15:09:55,F4,0.0695801,-0.271729,-0.927734,Rest
15:09:55,F4,0.0576172,-0.283691,-0.95166,Rest
15:09:55,F4,0.0576172,-0.283691,-0.939697,Rest
15:09:55,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:55,F4,0.0456543,-0.331543,-0.927734,Rest
15:09:55,F4,0.0576172,-0.331543,-0.963623,Rest
15:09:55,F4,0.0456543,-0.307617,-0.987793,Rest
15:09:55,F4,0.0456543,-0.307617,-0.95166,Rest
15:09:55,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:55,F4,0.0456543,-0.295654,-0.95166,Rest
15:09:55,F4,0.0695801,-0.271729,-0.927734,Rest
15:09:55,F4,0.0456543,-0.271729,-0.927734,Rest
15:09:55,F4,0.0695801,-0.295654,-0.95166,Rest
15:09:55,F4,0.0695801,-0.283691,-0.939697,Rest
15:09:56,F4,0.09375,-0.283691,-0.95166,Rest
15:09:56,F4,0.081543,-0.307617,-0.95166,Rest
15:09:56,F4,0.081543,-0.307617,-0.975586,Rest
15:09:56,F4,0.081543,-0.31958,-0.963623,Rest
15:09:56,F4,0.081543,-0.307617,-0.95166,Rest
15:09:56,F4,0.0576172,-0.283691,-0.95166,Rest
15:09:56,F4,0.0456543,-0.307617,-0.939697,Rest
15:09:56,F4,0.0336914,-0.295654,-0.939697,Rest
15:09:56,F4,0.0456543,-0.295654,-0.975586,Rest
15:09:56,F4,0.0456543,-0.295654,-0.963623,Rest
15:09:56,F4,0.0456543,-0.271729,-0.963623,Rest
15:09:56,F4,0.081543,-0.271729,-0.95166,Rest
15:09:56,F4,0.0576172,-0.247559,-0.939697,Rest
